time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
53.900,9880496664,4898998668,4981497996,4898422484,576184,0,0,0,0,0,0,4980916330,581666,0,0,0,0,0,0
54.108,9927807969,4933342786,4994465183,4932762510,580276,0,0,0,0,0,0,4993881841,583342,0,0,0,0,0,0
54.328,10011767140,4986321637,5025445503,4985735373,586264,0,0,0,0,0,0,5024858606,586897,0,0,0,0,0,0
54.548,10127617959,5033513033,5094104926,5032921256,591777,0,0,0,0,0,0,5093510192,594734,0,0,0,0,0,0
54.755,10134050446,5036467817,5097582629,5035875533,592284,0,0,0,0,0,0,5096987361,595268,0,0,0,0,0,0
54.972,10217385700,5083470154,5133915546,5082872557,597597,0,0,0,0,0,0,5133316155,599391,0,0,0,0,0,0
55.203,10325278311,5137083515,5188194796,5136479689,603826,0,0,0,0,0,0,5187589126,605670,0,0,0,0,0,0
55.411,10340503569,5139600840,5200902729,5138996409,604431,0,0,0,0,0,0,5200295348,607381,0,0,0,0,0,0
55.630,10401625648,5168707505,5232918143,5168099743,607762,0,0,0,0,0,0,5232307119,611024,0,0,0,0,0,0
55.852,10510956093,5239030917,5271925176,5238415075,615840,0,2,0,0,0,0,5271309519,615657,0,0,0,0,0,0
56.060,10546776064,5242742548,5304033516,5242125969,616577,0,2,0,0,0,0,5303414029,619487,0,0,0,0,0,0
56.294,10608244268,5270525365,5337718903,5269905614,619749,0,2,0,0,0,0,5337095605,623298,0,0,0,0,0,0
56.520,10718251649,5341949397,5376302252,5341321477,627918,0,2,0,0,0,0,5375674368,627884,0,0,0,0,0,0
56.728,10753356238,5346190774,5407165464,5345562016,628756,0,2,0,0,0,0,5406533864,631600,0,0,0,0,0,0
56.956,10810010262,5376682317,5433327945,5376050090,632225,0,2,0,0,0,0,5432693370,634575,0,0,0,0,0,0
57.212,10954109327,5447073313,5507036014,5446432969,640342,0,2,0,0,0,0,5506393022,642992,0,0,0,0,0,0
57.421,10959607188,5449317042,5510290146,5448676233,640807,0,2,0,0,0,0,5509646520,643626,0,0,0,0,0,0
57.658,11039932963,5500779436,5539153527,5500132829,646605,0,2,0,0,0,0,5538506553,646974,0,0,0,0,0,0
57.888,11158022510,5549337669,5608684841,5548685381,652286,0,2,0,0,0,0,5608029952,654889,0,0,0,0,0,0
58.096,11165855994,5552444483,5613411511,5551791607,652874,0,2,0,0,0,0,5612755923,655588,0,0,0,0,0,0
58.307,11230242955,5592465269,5637777686,5591807892,657375,0,2,0,0,0,0,5637119312,658374,0,0,0,0,0,0
58.523,11336056694,5636227032,5699829662,5635564533,662497,0,2,0,0,0,0,5699164270,665392,0,0,0,0,0,0
58.732,11372093879,5655563628,5716530251,5654898789,664837,0,2,0,0,0,0,5715862745,667506,0,0,0,0,0,0
58.944,11393218445,5668205143,5725013302,5667538873,666268,0,2,0,0,0,0,5724344808,668494,0,0,0,0,0,0
59.176,11525397432,5751803299,5773594133,5751127471,675826,0,2,0,0,0,0,5772919905,674228,0,0,0,0,0,0
59.395,11578363664,5758697711,5819665953,5758020709,677000,0,2,0,0,0,0,5818986288,679665,0,0,0,0,0,0
59.605,11588737202,5764829198,5823908004,5764151508,677688,0,2,0,0,0,0,5823227847,680157,0,0,0,0,0,0
59.858,11730214398,5857310668,5872903730,5856622479,688187,0,2,0,0,0,0,5872217883,685847,0,0,0,0,0,0
60.067,11784606394,5861820148,5922786246,5861131144,689002,0,2,0,0,0,0,5922094612,691634,0,0,0,0,0,0
60.296,11821344731,5880565692,5940779039,5879874539,691151,0,2,0,0,0,0,5940085363,693676,0,0,0,0,0,0
60.507,11892388436,5914860214,5977528222,5914165076,695136,0,2,0,0,0,0,5976830363,697859,0,0,0,0,0,0
60.716,11990758849,5964899821,6025859028,5964198813,701006,0,2,0,0,0,0,6025155503,703525,0,0,0,0,0,0
60.925,11990861528,5964953716,6025907812,5964252574,701140,0,2,0,0,0,0,6025204207,703605,0,0,0,0,0,0
61.136,12093191955,6026420756,6066771199,6025712640,708114,0,2,0,0,0,0,6066062865,708334,0,0,0,0,0,0
61.349,12193682824,6067733804,6125949020,6067020922,712880,0,2,0,0,0,0,6125233931,715089,0,0,0,0,0,0
61.559,12197112969,6068077748,6129035221,6067364603,713143,0,2,0,0,0,0,6128319554,715667,0,0,0,0,0,0
61.770,12292484962,6127950100,6164534862,6127230097,720001,0,2,0,0,0,0,6163815069,719793,0,0,0,0,0,0
61.981,12402081454,6170459430,6231622024,6169734398,725030,0,2,0,0,0,0,6230894601,727423,0,0,0,0,0,0
62.189,12403365631,6171209640,6232155991,6170484367,725271,0,2,0,0,0,0,6231428344,727647,0,0,0,0,0,0
62.399,12471261129,6197473303,6273787826,6196744942,728359,0,2,0,0,0,0,6273055489,732337,0,0,0,0,0,0
62.620,12572237085,6260841156,6311395929,6260105567,735587,0,2,0,0,0,0,6310659232,736697,0,0,0,0,0,0
62.829,12609617521,6274339853,6335277668,6273602479,737372,0,2,0,0,0,0,6334538056,739612,0,0,0,0,0,0
63.063,12679494081,6311588078,6367906003,6310846482,741594,0,2,0,0,0,0,6367162683,743320,0,0,0,0,0,0
63.287,12780419370,6358717810,6421701560,6357970773,747035,0,2,0,0,0,0,6420952085,749475,0,0,0,0,0,0
63.496,12815862561,6377464129,6438398432,6376714747,749380,0,2,0,0,0,0,6437646865,751567,0,0,0,0,0,0
63.713,12866224739,6405574001,6460650738,6404821461,752538,0,2,0,0,0,0,6459896596,754142,0,0,0,0,0,0
63.954,13014658362,6477477296,6537181066,6476716476,760818,0,2,0,0,0,0,6536418212,762854,0,0,0,0,0,0
64.162,13022110950,6480589365,6541521585,6479827962,761401,0,2,0,0,0,0,6540758028,763557,0,0,0,0,0,0
64.404,13074862092,6506857796,6568004296,6506093381,764413,0,2,0,0,0,0,6567237730,766566,0,0,0,0,0,0
64.615,13163197770,6557468454,6605729316,6556698278,770174,0,2,0,0,0,0,6604958402,770914,0,0,0,0,0,0
64.825,13228361365,6583715616,6644645749,6582942166,773448,0,2,0,0,0,0,6643870161,775588,0,0,0,0,0,0
65.069,13268475491,6613252396,6655223095,6612475592,776802,0,2,0,0,0,0,6654446252,776843,0,0,0,0,0,0
65.303,13397725257,6682654574,6715070683,6681869731,784841,0,2,0,0,0,0,6714286963,783720,0,0,0,0,0,0
65.510,13434725487,6686892722,6747832765,6686107145,785575,0,2,0,0,0,0,6747045176,787589,0,0,0,0,0,0
65.733,13467070865,6701230117,6765840748,6700442903,787212,0,2,0,0,0,0,6765051140,789608,0,0,0,0,0,0
65.958,13597950099,6786107603,6811842496,6785310689,796912,0,2,0,0,0,0,6811047511,794985,0,0,0,0,0,0
66.167,13640989368,6790029317,6850960051,6789231545,797770,0,2,0,0,0,0,6850160398,799653,0,0,0,0,0,0
66.452,13729731048,6840577461,6889153587,6839773955,803504,0,2,0,0,0,0,6888349600,803987,0,0,0,0,0,0
66.679,13841628892,6890647704,6950981188,6889838363,809339,0,2,0,0,0,0,6950170110,811078,0,0,0,0,0,0
66.887,13847245535,6893158621,6954086914,6892348769,809850,0,2,0,0,0,0,6953275230,811684,0,0,0,0,0,0
67.121,13926978940,6944020125,6982958815,6943204526,815597,0,2,0,0,0,0,6982143809,815006,0,0,0,0,0,0
67.342,14040647490,6993175877,7047471613,6992354566,821309,0,2,0,0,0,0,7046649249,822364,0,0,0,0,0,0
67.551,14053499141,6996290340,7057208801,6995468386,821952,0,2,0,0,0,0,7056385138,823663,0,0,0,0,0,0
67.781,14133568946,7039228828,7094340118,7038402023,826803,0,2,0,0,0,0,7093512238,827880,0,0,0,0,0,0
67.992,14238407059,7087440507,7150966552,7086608094,832411,0,2,0,0,0,0,7150132152,834400,0,0,0,0,0,0
68.200,14259757091,7099419919,7160337172,7098585887,834030,0,2,0,0,0,0,7159501440,835732,0,0,0,0,0,0
68.412,14315127175,7126553753,7188573422,7125716619,837132,0,2,0,0,0,0,7187734500,838922,0,0,0,0,0,0
68.640,14408747053,7179874340,7228872713,7179031046,843292,0,2,0,0,0,0,7228029072,843641,0,0,0,0,0,0
68.849,14466017428,7202554989,7263462439,7201708805,846182,0,2,0,0,0,0,7262614668,847771,0,0,0,0,0,0
69.067,14508712311,7227240153,7281472158,7226391198,848953,0,2,0,0,0,0,7280622343,849815,0,0,0,0,0,0
69.303,14630443715,7300902475,7329541240,7300045138,857335,0,2,0,0,0,0,7328685879,855361,0,0,0,0,0,0
69.512,14672259248,7305674375,7366584873,7304816240,858133,0,2,0,0,0,0,7365725126,859747,0,0,0,0,0,0
69.728,14698544084,7327709887,7370834197,7326849275,860610,0,2,0,0,0,0,7369973900,860297,0,0,0,0,0,0
69.968,14843880038,7405158513,7438721525,7404289000,869511,0,2,0,0,0,0,7437853411,868114,0,0,0,0,0,0
70.177,14878508525,7408796780,7469711745,7407926654,870124,0,2,0,0,0,0,7468839955,871790,0,0,0,0,0,0
70.410,14931196454,7435221609,7495974845,7434348504,873103,0,2,0,0,0,0,7495100093,874752,0,0,0,0,0,0
70.635,15050709585,7501316982,7549392603,7500436254,880726,0,2,0,0,0,0,7548511663,880940,0,0,0,0,0,0
70.844,15084771946,7511931868,7572840078,7511049588,882278,0,2,0,0,0,0,7571956215,883863,0,0,0,0,0,0
71.056,15105317104,7524004874,7581312230,7523121233,883639,0,2,0,0,0,0,7580427382,884848,0,0,0,0,0,0
71.279,15221672710,7602884924,7618787786,7601992235,892687,0,2,0,0,0,0,7617898547,889239,0,0,0,0,0,0
71.487,15290890559,7614979121,7675911438,7614084754,894365,0,2,0,0,0,0,7675015692,895746,0,0,0,0,0,0
71.695,15291036413,7615074124,7675962289,7614179577,894545,0,2,0,0,0,0,7675066444,895845,0,0,0,0,0,0
71.905,15400834006,7676014524,7724819482,7675113004,901518,0,2,0,0,0,0,7723918032,901450,0,0,0,0,0,0
72.115,15493622031,7715386893,7778235138,7714480746,906145,0,2,0,0,0,0,7777327542,907596,0,0,0,0,0,0
72.323,15497814840,7718207416,7779607424,7717300725,906689,0,2,0,0,0,0,7778699424,908000,0,0,0,0,0,0
72.531,15567841569,7744481300,7823360269,7743571524,909774,0,2,0,0,0,0,7822447335,912934,0,0,0,0,0,0
72.745,15640479433,7796373243,7844106190,7795457548,915693,0,2,0,0,0,0,7843190756,915434,0,0,0,0,0,0
72.953,15704066376,7821338063,7882728313,7820419264,918797,0,2,0,0,0,0,7881808356,919957,0,0,0,0,0,0
73.162,15785634099,7872970034,7912664065,7872045400,924632,0,2,0,0,0,0,7911740593,923472,0,0,0,0,0,0
73.373,15902817949,7921351826,7981466123,7920421581,930243,0,2,0,0,0,0,7980534846,931277,0,0,0,0,0,0
73.581,15910393313,7924467112,7985926201,7923536222,930888,0,2,0,0,0,0,7984994091,932110,0,0,0,0,0,0
73.815,15964221657,7950743361,8013478296,7949809445,933866,0,50,0,0,0,0,8012543075,935221,0,0,0,0,0,0
74.024,16042520727,7992388583,8050132144,7991449885,938648,0,50,0,0,0,0,8049192731,939413,0,0,0,0,0,0
74.233,16116653286,8027602709,8089050577,8026659604,943055,0,50,0,0,0,0,8088106455,944122,0,0,0,0,0,0
74.460,16165178181,8053880982,8111297199,8052934904,946028,0,50,0,0,0,0,8110350536,946663,0,0,0,0,0,0
74.681,16292454727,8126488771,8165965956,8125534380,954341,0,50,0,0,0,0,8165012860,953096,0,0,0,0,0,0
74.888,16322971252,8130740100,8192231152,8129784823,955227,0,50,0,0,0,0,8191274848,956304,0,0,0,0,0,0
75.114,16354403352,8144179994,8210223358,8143223183,956761,0,50,0,0,0,0,8209265024,958334,0,0,0,0,0,0
75.324,16469124072,8225204485,8243919587,8224238478,965957,0,50,0,0,0,0,8242957280,962307,0,0,0,0,0,0
75.534,16529115527,8233814184,8295301343,8232846983,967151,0,50,0,0,0,0,8294333179,968164,0,0,0,0,0,0
75.742,16529221090,8233869790,8295351300,8232902429,967311,0,50,0,0,0,0,8294383030,968270,0,0,0,0,0,0
75.951,16600320799,8264377966,8335942833,8263407071,970845,0,50,0,0,0,0,8334969928,972905,0,0,0,0,0,0
76.179,16712590213,8314683973,8397906240,8313707161,976762,0,50,0,0,0,0,8396926225,980015,0,0,0,0,0,0
76.387,16735474371,8336998001,8398476370,8336018566,979385,0,50,0,0,0,0,8397496083,980287,0,0,0,0,0,0
76.598,16831629233,8397667300,8433961933,8396680914,986336,0,50,0,0,0,0,8432977578,984355,0,0,0,0,0,0
76.809,16935422077,8437241626,8498180451,8436250548,991028,0,50,0,0,0,0,8497188796,991655,0,0,0,0,0,0
77.017,16941731063,8440133931,8501597132,8439142299,991582,0,50,0,0,0,0,8500604888,992244,0,0,0,0,0,0
77.243,17042969591,8499734210,8543235381,8498735824,998336,0,50,0,0,0,0,8542238350,997031,0,0,0,0,0,0
77.452,17142074442,8540305474,8601768968,8539302303,1003121,0,50,0,0,0,0,8600765236,1003732,0,0,0,0,0,0
77.660,17147996078,8543267680,8604728398,8542263893,1003737,0,50,0,0,0,0,8603724043,1004355,0,0,0,0,0,0
77.882,17228791917,8594131676,8634660241,8593122133,1009493,0,50,0,0,0,0,8633652450,1007791,0,0,0,0,0,0
78.100,17347942694,8643329129,8704613565,8642313866,1015213,0,50,0,0,0,0,8703597790,1015775,0,0,0,0,0,0
78.308,17354296192,8646441002,8707855190,8645425125,1015827,0,50,0,0,0,0,8706838799,1016391,0,0,0,0,0,0
78.538,17419592112,8686319623,8733272489,8685299211,1020362,0,50,0,0,0,0,8732253214,1019275,0,0,0,0,0,0
78.764,17548939343,8742524422,8806414921,8741497469,1026903,0,50,0,0,0,0,8805387317,1027604,0,0,0,0,0,0
78.971,17560541713,8749565906,8810975807,8748537985,1027871,0,50,0,0,0,0,8809947465,1028342,0,0,0,0,0,0
79.187,17602352300,8773380092,8828972208,8772349491,1030551,0,50,0,0,0,0,8827941775,1030433,0,0,0,0,0,0
79.399,17710946912,8836797253,8874149659,8835759420,1037783,0,50,0,0,0,0,8873113979,1035680,0,0,0,0,0,0
79.607,17766797176,8852691842,8914105334,8851651882,1039910,0,50,0,0,0,0,8913064918,1040416,0,0,0,0,0,0
79.832,17799264266,8872308054,8926956212,8871265887,1042117,0,50,0,0,0,0,8925914328,1041884,0,0,0,0,0,0
80.050,17914967149,8939710222,8975256927,8938660329,1049843,0,50,0,0,0,0,8974209406,1047521,0,0,0,0,0,0
80.263,17973026694,8955820081,9017206613,8954768047,1051984,0,50,0,0,0,0,9016154180,1052433,0,0,0,0,0,0
80.476,17979540445,8958067191,9021473254,8957014879,1052262,0,50,0,0,0,0,9020420297,1052957,0,0,0,0,0,0
80.695,18100013115,9041035148,9058977967,9039973393,1061705,0,50,0,0,0,0,9057920545,1057422,0,0,0,0,0,0
80.902,18179064125,9058845781,9120218344,9057781711,1064020,0,50,0,0,0,0,9119153962,1064382,0,0,0,0,0,0
81.110,18179378480,9058953765,9120424715,9057889566,1064149,0,50,0,0,0,0,9119360143,1064572,0,0,0,0,0,0
81.319,18250729042,9089723249,9161005793,9088655421,1067778,0,50,0,0,0,0,9159936607,1069186,0,0,0,0,0,0
81.536,18346108014,9133881408,9212226606,9132808392,1072966,0,50,0,0,0,0,9211151551,1075055,0,0,0,0,0,0
81.745,18385903095,9162354612,9223548483,9161278158,1076404,0,50,0,0,0,0,9222471890,1076593,0,0,0,0,0,0
81.957,18488022500,9221955467,9266067033,9220872203,1083214,0,50,0,0,0,0,9264985540,1081493,0,0,0,0,0,0
82.165,18587774579,9264528935,9323245644,9263440609,1088276,0,50,0,0,0,0,9322157589,1088055,0,0,0,0,0,0
82.374,18592169970,9265493712,9326676258,9264405025,1088637,0,50,0,0,0,0,9325587607,1088651,0,0,0,0,0,0
82.587,18659796098,9295990002,9363806096,9294897840,1092112,0,50,0,0,0,0,9362713228,1092868,0,0,0,0,0,0
82.798,18737549887,9343502480,9394047407,9342404916,1097514,0,50,0,0,0,0,9392951067,1096340,0,0,0,0,0,0
83.005,18798417843,9368620469,9429797374,9367519732,1100687,0,50,0,0,0,0,9428696776,1100598,0,0,0,0,0,0
83.228,18851250147,9399206156,9452043991,9398101940,1104166,0,50,0,0,0,0,9450940847,1103144,0,0,0,0,0,0
83.441,18957780027,9450926835,9506853192,9449816592,1110193,0,50,0,0,0,0,9505743752,1109440,0,0,0,0,0,0
83.650,19004778874,9471847423,9532931451,9470734475,1112898,0,50,0,0,0,0,9531818808,1112643,0,0,0,0,0,0
83.867,19011352361,9474157397,9537194964,9473044166,1113181,0,50,0,0,0,0,9536081803,1113161,0,0,0,0,0,0
84.079,19121473070,9547368832,9574104238,9546247228,1121554,0,50,0,0,0,0,9572986659,1117579,0,0,0,0,0,0
84.288,19208197697,9574925291,9633272406,9573800367,1124874,0,50,0,0,0,0,9632148055,1124351,0,0,0,0,0,0
84.495,19211074156,9574989427,9636084729,9573864355,1125022,0,50,0,0,0,0,9634959943,1124786,0,0,0,0,0,0
84.708,19319223676,9634867580,9684356096,9633735618,1131912,0,50,0,0,0,0,9683225665,1130431,0,0,0,0,0,0
84.916,19411997440,9675606543,9736390897,9674469901,1136592,0,50,0,0,0,0,9735254499,1136398,0,0,0,0,0,0
85.125,19417333050,9678119668,9739213382,9676982491,1137127,0,50,0,0,0,0,9738076503,1136879,0,0,0,0,0,0
85.337,19515390146,9733484012,9781906134,9732340559,1143403,0,50,0,0,0,0,9780764328,1141806,0,0,0,0,0,0
85.546,19618392745,9779268129,9839124616,9778119375,1148704,0,50,0,0,0,0,9837976255,1148361,0,0,0,0,0,0
85.754,19623587315,9781244723,9842342592,9780095514,1149159,0,50,0,0,0,0,9841193636,1148956,0,0,0,0,0,0
85.963,19695450415,9815975312,9879475103,9814822115,1153147,0,50,0,0,0,0,9878321924,1153179,0,0,0,0,0,0
86.172,19771040484,9860257016,9910783468,9859098793,1158173,0,50,0,0,0,0,9909626640,1156828,0,0,0,0,0,0
86.381,19829856412,9884382414,9945473998,9883221063,1161301,0,50,0,0,0,0,9944312932,1161066,0,0,0,0,0,0
86.599,19872259856,9907330081,9964929775,9906166128,1163903,0,50,0,0,0,0,9963766481,1163294,0,0,0,0,0,0
86.816,19982243999,9972009138,10010234861,9970837720,1171368,0,50,0,0,0,0,10009066335,1168526,0,0,0,0,0,0
87.029,20036113966,9987514668,10048599298,9986341177,1173441,0,50,0,0,0,0,10047426228,1173070,0,0,0,0,0,0
87.250,20054941388,9993620194,10061321194,9992446002,1174142,0,50,0,0,0,0,10060146670,1174524,0,0,0,0,0,0
87.462,20168125536,10060601339,10107524197,10059419513,1181776,0,50,0,0,0,0,10106344273,1179924,0,0,0,0,0,0
87.670,20239434461,10090519610,10148914851,10089334276,1185284,0,50,0,0,0,0,10147730170,1184681,0,0,0,0,0,0
87.877,20242368382,10090640974,10151727408,10089455431,1185493,0,50,0,0,0,0,10150542259,1185149,0,0,0,0,0,0
88.087,20342240792,10150511776,10191729016,10149319444,1192282,0,50,0,0,0,0,10190539197,1189819,0,0,0,0,0,0
88.297,20443535990,10191810168,10251725822,10190613025,1197093,0,50,0,0,0,0,10250529155,1196667,0,0,0,0,0,0
88.505,20448626619,10193771559,10254855060,10192573921,1197588,0,50,0,0,0,0,10253657828,1197232,0,0,0,0,0,0
88.720,20546700055,10250204614,10296495441,10249000505,1204059,0,50,0,0,0,0,10295293405,1202036,0,0,0,0,0,0
88.929,20650386395,10295346214,10355040181,10294136851,1209313,0,50,0,0,0,0,10353831348,1208833,0,0,0,0,0,0
89.138,20654896586,10296905238,10357991348,10295695469,1209719,0,50,0,0,0,0,10356781919,1209429,0,0,0,0,0,0
89.354,20739202434,10343018747,10396183687,10341803683,1215014,0,50,0,0,0,0,10394969920,1213767,0,0,0,0,0,0
89.582,20855426816,10397528202,10457898614,10396306789,1221363,0,50,0,0,0,0,10456677744,1220870,0,0,0,0,0,0
89.790,20861160939,10400042675,10461118264,10398820699,1221926,0,50,0,0,0,0,10459896788,1221476,0,0,0,0,0,0
89.998,20905418508,10426304590,10479113918,10425079631,1224909,0,50,0,0,0,0,10477890368,1223550,0,0,0,0,0,0
90.211,20992732008,10467411410,10525320598,10466181774,1229586,0,50,0,0,0,0,10524091814,1228784,0,0,0,0,0,0
90.419,21067417986,10503172938,10564245048,10501938862,1234026,0,50,0,0,0,0,10563011530,1233518,0,0,0,0,0,0
90.641,21095147514,10519254034,10575893480,10518018157,1235827,0,50,0,0,0,0,10574658648,1234832,0,0,0,0,0,0
90.856,21212955699,10591993621,10620962078,10590749443,1244128,0,50,0,0,0,0,10619721993,1240085,0,0,0,0,0,0
91.065,21273563784,10606247565,10667316219,10605001557,1245958,0,50,0,0,0,0,10666070821,1245398,0,0,0,0,0,0
91.272,21273685563,10606308705,10667376858,10605062458,1246197,0,50,0,0,0,0,10666131214,1245644,0,0,0,0,0,0
91.481,21344769805,10636804579,10707965226,10635554828,1249701,0,50,0,0,0,0,10706714978,1250248,0,0,0,0,0,0
91.692,21468741161,10704558938,10764182223,10703301394,1257494,0,50,0,0,0,0,10762925452,1256771,0,0,0,0,0,0
91.900,21479939038,10709437103,10770501935,10708178777,1258276,0,50,0,0,0,0,10769244265,1257670,0,0,0,0,0,0
92.112,21580123581,10765862551,10814261030,10764597820,1264681,0,50,0,0,0,0,10812998340,1262690,0,0,0,0,0,0
92.321,21680343549,10809668596,10870674953,10808398836,1269710,0,50,0,0,0,0,10869405844,1269109,0,0,0,0,0,0
92.529,21686186891,10812561024,10873625867,10811290687,1270287,0,50,0,0,0,0,10872356201,1269666,0,0,0,0,0,0
92.740,21775817278,10864006108,10911811170,10862729918,1276140,0,50,0,0,0,0,10910537143,1274027,0,0,0,0,0,0
92.950,21884343531,10911452181,10972891350,10910170449,1281682,0,50,0,0,0,0,10971610343,1281007,0,0,0,0,0,0
93.159,21892499702,10915698918,10976800784,10914416382,1282486,0,50,0,0,0,0,10975519018,1281766,0,0,0,0,0,0
93.388,21945952685,10944789833,11001162852,10943503979,1285804,0,50,0,0,0,0,10999878324,1284528,0,0,0,0,0,0
93.608,22059448562,11012005789,11047442773,11010712202,1293537,0,50,0,0,0,0,11046152852,1289921,0,0,0,0,0,0
93.817,22098816497,11018892727,11079923770,11017598092,1294585,0,50,0,0,0,0,11078630019,1293751,0,0,0,0,0,0
94.027,22112181390,11025705738,11086475652,11024410314,1295374,0,50,0,0,0,0,11085181163,1294489,0,0,0,0,0,0
94.265,22236576087,11104256422,11132319665,11102952130,1304242,0,50,0,0,0,0,11131019870,1299795,0,0,0,0,0,0
94.474,22304961021,11121966908,11182994113,11120660346,1306512,0,50,0,0,0,0,11181688496,1305617,0,0,0,0,0,0
94.682,22305067600,11122017695,11183049905,11120711036,1306609,0,50,0,0,0,0,11181744129,1305776,0,0,0,0,0,0
94.892,22419114547,11187195677,11231918870,11185881559,1314068,0,50,0,0,0,0,11230607476,1311394,0,0,0,0,0,0
95.101,22507818727,11224454093,11283364634,11223135633,1318410,0,50,0,0,0,0,11282047309,1317325,0,0,0,0,0,0
95.310,22511327161,11225149425,11286177736,11223830664,1318711,0,50,0,0,0,0,11284859994,1317742,0,0,0,0,0,0
95.518,22603569135,11284755356,11318813779,11283429901,1325405,0,50,0,0,0,0,11317492237,1321542,0,0,0,0,0,0
95.728,22693421979,11316093904,11377328075,11314764757,1329091,0,56,0,0,0,0,11375999875,1328200,0,0,0,0,0,0
95.936,22717587680,11328281953,11389305727,11326951170,1330727,0,56,0,0,0,0,11387975940,1329787,0,0,0,0,0,0
96.162,22795752743,11380330597,11415422146,11378993927,1336614,0,56,0,0,0,0,11414089311,1332835,0,0,0,0,0,0
96.377,22902915131,11429164776,11473750355,11427822405,1342315,0,56,0,0,0,0,11472410829,1339526,0,0,0,0,0,0
96.586,22923850086,11431415807,11492434279,11430072865,1342886,0,56,0,0,0,0,11491092416,1341863,0,0,0,0,0,0
96.809,22981022243,11464233406,11516788837,11462886761,1346589,0,56,0,0,0,0,11515444209,1344628,0,0,0,0,0,0
97.030,23092397156,11530894936,11561502220,11529540672,1354208,0,56,0,0,0,0,11560152370,1349850,0,0,0,0,0,0
97.239,23130112201,11534549048,11595563153,11533193976,1355016,0,56,0,0,0,0,11594209208,1353945,0,0,0,0,0,0
97.452,23155050299,11548462059,11606588240,11547105412,1356591,0,56,0,0,0,0,11605233028,1355212,0,0,0,0,0,0
97.670,23256076236,11609171758,11646904478,11607808123,1363579,0,56,0,0,0,0,11645544481,1359997,0,0,0,0,0,0
97.882,23336344139,11637664372,11698679767,11636297248,1367068,0,56,0,0,0,0,11697313769,1365998,0,0,0,0,0,0
98.096,23340613406,11637682410,11702930996,11636315209,1367145,0,56,0,0,0,0,11701564477,1366519,0,0,0,0,0,0
98.306,23447505173,11699419012,11748086161,11698044768,1374188,0,56,0,0,0,0,11746714426,1371735,0,0,0,0,0,0
98.514,23542090354,11740547097,11801543257,11739168032,1379009,0,56,0,0,0,0,11800165401,1377856,0,0,0,0,0,0
98.721,23542630456,11740813288,11801817168,11739433971,1379261,0,56,0,0,0,0,11800439109,1378059,0,0,0,0,0,0
98.937,23650769516,11800690726,11850078790,11799304523,1386147,0,56,0,0,0,0,11848695169,1383621,0,0,0,0,0,0
99.145,23745532961,11843534899,11901998062,11842143723,1391120,0,56,0,0,0,0,11900608510,1389552,0,0,0,0,0,0
99.354,23748890821,11843948773,11904942048,11842557277,1391440,0,56,0,0,0,0,11903551974,1390074,0,0,0,0,0,0
99.564,23843512722,11896931213,11946581509,11895533688,1397469,0,56,0,0,0,0,11945186651,1394858,0,0,0,0,0,0
99.774,23948812818,11943966666,12004846152,11942563702,1402908,0,56,0,0,0,0,12003444664,1401488,0,0,0,0,0,0
99.982,23955143963,11947074632,12008069331,11945671096,1403480,0,56,0,0,0,0,12006667221,1402110,0,0,0,0,0,0
100.212,24044198783,11997937407,12046261376,11996528071,1409280,0,56,0,0,0,0,12044854906,1406470,0,0,0,0,0,0
100.430,24154918077,12047095187,12107822890,12045680124,1415007,0,56,0,0,0,0,12106409374,1413516,0,0,0,0,0,0
100.637,24161403035,12050206224,12111196811,12048790577,1415591,0,56,0,0,0,0,12109782658,1414153,0,0,0,0,0,0
100.886,24249626768,12100236036,12149390732,12098814736,1421244,0,56,0,0,0,0,12147972244,1418488,0,0,0,0,0,0
101.102,24362044509,12150821986,12211222523,12149394795,1427135,0,56,0,0,0,0,12209796897,1425626,0,0,0,0,0,0
101.310,24367665070,12153338777,12214326293,12151910991,1427730,0,56,0,0,0,0,12212900056,1426237,0,0,0,0,0,0
101.555,24462021242,12209497580,12252523662,12208063426,1434098,0,56,0,0,0,0,12251093048,1430614,0,0,0,0,0,0
101.764,24567179374,12253356755,12313822619,12251917475,1439224,0,56,0,0,0,0,12312385018,1437601,0,0,0,0,0,0
101.972,24573935361,12256470758,12317464603,12255030846,1439856,0,56,0,0,0,0,12316026295,1438308,0,0,0,0,0,0
102.209,24661936038,12307335367,12354600671,12305889662,1445649,0,56,0,0,0,0,12353158087,1442584,0,0,0,0,0,0
102.436,24772023126,12356495092,12415528034,12355043626,1451410,0,56,0,0,0,0,12414078428,1449606,0,0,0,0,0,0
102.644,24780199105,12359604478,12420594627,12358152426,1451996,0,56,0,0,0,0,12419144233,1450394,0,0,0,0,0,0
102.893,24870316909,12411528096,12458788813,12410070180,1457860,0,56,0,0,0,0,12457334081,1454732,0,0,0,0,0,0
103.106,24975488358,12460217473,12515270885,12458753938,1463479,0,56,0,0,0,0,12513809654,1461231,0,0,0,0,0,0
103.314,24986454544,12462731601,12523722943,12461267492,1464053,0,56,0,0,0,0,12522260477,1462466,0,0,0,0,0,0
