time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.662,1018,110,908,108,2,0,0,0,0,0,0,904,4,0,0,0,0,0,0
1.869,1751,165,1586,162,3,0,0,0,0,0,0,1580,6,0,0,0,0,0,0
2.075,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
2.281,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
2.487,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
2.694,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
2.900,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
3.106,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
3.312,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
3.518,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
3.724,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
3.929,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
4.135,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
4.341,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
4.547,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
4.753,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
4.959,4451,330,4121,324,6,0,0,0,0,0,0,4110,11,0,0,0,0,0,0
5.165,9468,2926,6542,2901,25,0,0,0,0,0,0,6512,30,0,0,0,0,0,0
5.371,9468,2926,6542,2901,25,0,0,0,0,0,0,6512,30,0,0,0,0,0,0
5.578,160164,128606,31558,128520,86,0,0,0,0,0,0,31490,68,0,0,0,0,0,0
5.784,42603374,42558743,44631,42553933,4810,0,0,0,0,0,0,44376,255,0,0,0,0,0,0
5.991,42710256,42659032,51224,42654147,4885,0,0,0,0,0,0,50939,285,0,0,0,0,0,0
6.197,42710256,42659032,51224,42654147,4885,0,0,0,0,0,0,50939,285,0,0,0,0,0,0
6.403,42710256,42659032,51224,42654147,4885,0,0,0,0,0,0,50939,285,0,0,0,0,0,0
6.609,42710256,42659032,51224,42654147,4885,0,0,0,0,0,0,50939,285,0,0,0,0,0,0
6.815,42760402,42708875,51527,42703982,4893,0,0,0,0,0,0,51239,288,0,0,0,0,0,0
7.021,49457396,42743997,6713399,42738937,5060,0,0,0,0,0,0,6712312,1087,0,0,0,0,0,0
7.228,85372659,42792142,42580517,42786367,5775,0,0,0,0,0,0,42575244,5273,0,0,0,0,0,0
7.434,85372726,42792142,42580584,42786367,5775,0,0,0,0,0,0,42575310,5274,0,0,0,0,0,0
7.640,85372726,42792142,42580584,42786367,5775,0,0,0,0,0,0,42575310,5274,0,0,0,0,0,0
7.847,85372726,42792142,42580584,42786367,5775,0,0,0,0,0,0,42575310,5274,0,0,0,0,0,0
8.053,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
8.259,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
8.466,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
8.672,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
8.878,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
9.085,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
9.291,85374366,42792197,42582169,42786421,5776,0,0,0,0,0,0,42576892,5277,0,0,0,0,0,0
9.497,85379525,42794270,42585255,42788479,5791,0,0,0,0,0,0,42579958,5297,0,0,0,0,0,0
9.704,85500672,42820801,42679871,42814966,5835,0,0,0,0,0,0,42674516,5355,0,0,0,0,0,0
9.910,85500672,42820801,42679871,42814966,5835,0,0,0,0,0,0,42674516,5355,0,0,0,0,0,0
10.116,85500672,42820801,42679871,42814966,5835,0,0,0,0,0,0,42674516,5355,0,0,0,0,0,0
10.323,85618790,42821184,42797606,42815345,5839,0,0,0,0,0,0,42792235,5371,0,0,0,0,0,0
10.529,85677635,42827144,42850491,42821233,5911,0,0,0,0,0,0,42844957,5534,0,0,0,0,0,0
10.735,231260767,145876270,85384497,145858735,17535,0,0,0,0,0,0,85373915,10582,0,0,0,0,0,0
10.941,231260834,145876337,85384497,145858801,17536,0,0,0,0,0,0,85373915,10582,0,0,0,0,0,0
11.147,231487152,145876786,85610366,145859244,17542,0,0,0,0,0,0,85599756,10610,0,0,0,0,0,0
11.354,231747243,146098588,85648655,146080748,17840,0,0,0,0,0,0,85637853,10802,0,0,0,0,0,0
11.560,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
11.766,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
11.973,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
12.179,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
12.385,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
12.591,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
12.798,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
13.004,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
13.210,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
13.417,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
13.623,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
13.831,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
14.037,231749710,146099208,85650502,146081362,17846,0,0,0,0,0,0,85639691,10811,0,0,0,0,0,0
14.243,232022901,146126639,85896262,146108725,17914,0,0,0,0,0,0,85885379,10883,0,0,0,0,0,0
14.450,232022901,146126639,85896262,146108725,17914,0,0,0,0,0,0,85885379,10883,0,0,0,0,0,0
14.658,232244604,146347797,85896807,146329854,17943,0,0,0,0,0,0,85885918,10889,0,0,0,0,0,0
14.865,232244860,146347864,85896996,146329920,17944,0,0,0,0,0,0,85886105,10891,0,0,0,0,0,0
15.073,232298899,146373629,85925270,146355616,18013,0,0,0,0,0,0,85914284,10986,0,0,0,0,0,0
15.279,232299275,146373775,85925500,146355760,18015,0,0,0,0,0,0,85914512,10988,0,0,0,0,0,0
15.485,232299275,146373775,85925500,146355760,18015,0,0,0,0,0,0,85914512,10988,0,0,0,0,0,0
15.692,240569688,146380376,94189312,146362265,18111,0,0,0,0,0,0,94177380,11932,0,0,0,0,0,0
15.899,250092079,146383267,103708812,146365116,18151,0,0,0,0,0,0,103695816,12996,0,0,0,0,0,0
16.105,271725514,146387082,125338432,146368879,18203,0,0,0,0,0,0,125323027,15405,0,0,0,0,0,0
16.313,282255525,146389973,135865552,146371729,18244,0,0,0,0,0,0,135848964,16588,0,0,0,0,0,0
16.520,289811811,146393711,143418100,146375413,18298,0,0,0,0,0,0,143400645,17455,0,0,0,0,0,0
16.726,309095920,158909011,150186909,158889237,19774,0,0,0,0,0,0,150168599,18310,0,0,0,0,0,0
16.937,335210038,180629355,154580683,180607115,22240,0,0,0,0,0,0,154561786,18897,0,0,0,0,0,0
17.143,390326105,218438036,171888069,218411477,26559,0,0,0,0,0,0,171867115,20954,0,0,0,0,0,0
17.350,430096339,243621981,186474358,243592499,29482,0,0,0,0,0,0,186451588,22770,0,0,0,0,0,0
17.556,436901805,248418531,188483274,248388429,30102,0,0,0,0,0,0,188460189,23085,0,0,0,0,0,0
17.763,437459087,248772609,188686478,248742446,30163,0,0,0,0,0,0,188663349,23129,0,0,0,0,0,0
17.969,438620174,249530071,189090103,249499601,30470,0,0,0,0,0,0,189066732,23371,0,0,0,0,0,0
18.189,481874430,265653001,216221429,265620644,32357,0,0,0,0,0,0,216195006,26423,0,0,0,0,0,0
18.401,625862683,343444530,282418153,343403297,41233,0,0,0,0,0,0,282384055,34098,0,0,0,0,0,0
18.609,644890317,352661871,292228446,352619301,42570,0,0,0,0,0,0,292192908,35538,0,0,0,0,0,0
18.824,681055268,365101088,315954180,365057092,43996,0,0,0,0,0,0,315915956,38224,0,0,0,0,0,0
19.039,766217590,416391314,349826276,416341548,49766,0,0,0,0,0,0,349784091,42185,0,0,0,0,0,0
19.246,851046116,455726089,395320027,455671746,54343,0,0,0,0,0,0,395272473,47554,0,0,0,0,0,0
19.454,851149931,455777251,395372680,455722807,54444,0,0,0,0,0,0,395324998,47682,0,0,0,0,0,0
19.663,965760511,504632172,461128339,504572064,60108,0,0,0,0,0,0,461073101,55238,0,0,0,0,0,0
19.876,1057130850,558692910,498437940,558626594,66316,0,0,0,0,0,0,498378276,59664,0,0,0,0,0,0
20.084,1057515055,558963559,498551496,558897110,66449,0,0,0,0,0,0,498491664,59832,0,0,0,0,0,0
20.295,1165649709,607224633,558425076,607152625,72008,0,0,0,0,0,0,558358388,66688,0,0,0,0,0,0
20.503,1258018256,659226449,598791807,659148453,77996,0,0,0,0,0,0,598720429,71378,0,0,0,0,0,0
20.711,1263776385,662093681,601682704,662015133,78548,0,0,0,0,0,0,601610770,71934,0,0,0,0,0,0
20.919,1353579905,695462599,658117306,695380166,82433,0,0,0,0,0,0,658038865,78441,0,0,0,0,0,0
21.126,1464052167,762002604,702049563,761912580,90024,0,0,0,0,0,0,701965883,83680,0,0,0,0,0,0
21.333,1470223464,765220202,705003262,765129608,90594,0,0,0,0,0,0,704919044,84218,0,0,0,0,0,0
21.544,1557363553,795143735,762219818,795049707,94028,0,0,0,0,0,0,762129122,90696,0,0,0,0,0,0
21.760,1663090873,857920925,805169948,857819734,101191,0,0,0,0,0,0,805074276,95672,0,0,0,0,0,0
21.967,1676472472,868342639,808129833,868240056,102583,0,0,0,0,0,0,808033573,96260,0,0,0,0,0,0
22.177,1741186942,903268543,837918399,903162017,106526,0,0,0,0,0,0,837818710,99689,0,0,0,0,0,0
22.400,1853497538,957341004,896156534,957228299,112705,0,0,0,0,0,0,896050240,106294,0,0,0,0,0,0
22.606,1882894968,971647476,911247492,971532991,114485,0,0,0,0,0,0,911139317,108175,0,0,0,0,0,0
22.818,1920939481,989657257,931282224,989540732,116525,0,0,0,0,0,0,931171758,110466,0,0,0,0,0,0
23.039,2033026356,1025717064,1007309292,1025596286,120778,0,0,0,0,0,0,1007190141,119151,0,0,0,0,0,0
23.247,2089151959,1074770418,1014381541,1074643937,126481,0,0,0,0,0,0,1014261206,120335,0,0,0,0,0,0
23.457,2115560295,1083253057,1032307238,1083125594,127463,0,0,0,0,0,0,1032184875,122363,0,0,0,0,0,0
23.667,2206174345,1119548173,1086626172,1119416460,131713,0,0,0,0,0,0,1086497487,128685,0,0,0,0,0,0
23.876,2295307181,1177840716,1117466465,1177702365,138351,0,0,0,0,0,0,1117334108,132357,0,0,0,0,0,0
24.083,2295411417,1177892235,1117519182,1177753773,138462,0,0,0,0,0,0,1117386694,132488,0,0,0,0,0,0
24.294,2397468360,1218480084,1178988276,1218336932,143152,0,0,0,0,0,0,1178848745,139531,0,0,0,0,0,0
24.505,2496918369,1277926063,1218992306,1277776151,149912,0,0,0,0,0,0,1218847974,144332,0,0,0,0,0,0
24.712,2501677762,1281013814,1220663948,1280863384,150430,0,0,0,0,0,0,1220519263,144685,0,0,0,0,0,0
24.921,2598903831,1316511537,1282392294,1316357019,154518,0,0,0,0,0,0,1282240578,151716,0,0,0,0,0,0
25.129,2703629631,1381193042,1322436589,1381031127,161915,0,0,0,0,0,0,1322280184,156405,0,0,0,0,0,0
25.335,2707928061,1384137407,1323790654,1383974987,162420,0,0,0,0,0,0,1323633910,156744,0,0,0,0,0,0
25.544,2803857062,1423407007,1380450055,1423240091,166916,0,0,0,0,0,0,1380286881,163174,0,0,0,0,0,0
25.759,2908182139,1483624010,1424558129,1483450212,173798,0,0,0,0,0,0,1424389813,168316,0,0,0,0,0,0
25.966,2914191205,1487266101,1426925104,1487091625,174476,0,0,0,0,0,0,1426756220,168884,0,0,0,0,0,0
26.180,2982250341,1514793800,1467456541,1514616169,177631,0,0,0,0,0,0,1467283079,173462,0,0,0,0,0,0
26.395,3098159436,1571744699,1526414737,1571560485,184214,0,0,0,0,0,0,1526234493,180244,0,0,0,0,0,0
26.602,3120454807,1590395048,1530059759,1590208490,186558,0,0,0,0,0,0,1529878769,180990,0,0,0,0,0,0
26.827,3164677848,1608414330,1556263518,1608225715,188615,0,0,0,0,0,0,1556079558,183960,0,0,0,0,0,0
27.060,3278107003,1667416515,1610690488,1667221173,195342,0,0,0,0,0,0,1610500194,190294,0,0,0,0,0,0
27.268,3326714468,1693519796,1633194672,1693321215,198581,0,0,0,0,0,0,1633001544,193128,0,0,0,0,0,0
27.490,3376378129,1714418996,1661959133,1714218031,200965,0,0,0,0,0,0,1661762744,196389,0,0,0,0,0,0
27.705,3479783689,1761911943,1717871746,1761705476,206467,0,0,0,0,0,0,1717668826,202920,0,0,0,0,0,0
27.915,3533021508,1796645780,1736375728,1796435158,210622,0,0,0,0,0,0,1736170443,205285,0,0,0,0,0,0
28.130,3549777070,1805126010,1744651060,1804914393,211617,0,0,0,0,0,0,1744444824,206236,0,0,0,0,0,0
28.342,3647783363,1846645907,1801137456,1846429469,216438,0,0,0,0,0,0,1800924760,212696,0,0,0,0,0,0
28.551,3737263129,1897819154,1839443975,1897596882,222272,0,0,0,0,0,0,1839226787,217188,0,0,0,0,0,0
28.759,3739288386,1899772388,1839515998,1899549708,222680,0,0,0,0,0,0,1839298548,217450,0,0,0,0,0,0
28.967,3847433106,1948038168,1899394938,1947809923,228245,0,0,0,0,0,0,1899170632,224306,0,0,0,0,0,0
29.177,3943575879,2001326508,1942249371,2001092068,234440,0,0,0,0,0,0,1942019979,229392,0,0,0,0,0,0
29.385,3945554048,2002899265,1942654783,2002664515,234750,0,0,0,0,0,0,1942425147,229636,0,0,0,0,0,0
29.592,4011556159,2038390492,1973165667,2038151701,238791,0,0,0,0,0,0,1972932476,233191,0,0,0,0,0,0
29.810,4103276839,2076951475,2026325364,2076708177,243298,0,0,0,0,0,0,2026086069,239295,0,0,0,0,0,0
30.017,4151828970,2106031278,2045797692,2105784416,246862,0,0,0,0,0,0,2045555847,241845,0,0,0,0,0,0
30.227,4222570595,2132515020,2090055575,2132265102,249918,0,0,0,0,0,0,2089808741,246834,0,0,0,0,0,0
30.438,4324765822,2178954105,2145811717,2178698869,255236,0,0,0,0,0,0,2145558462,253255,0,0,0,0,0,0
30.645,4358077098,2209149400,2148927698,2208890613,258787,0,0,0,0,0,0,2148673773,253925,0,0,0,0,0,0
30.857,4412300995,2233515983,2178785012,2233254403,261580,0,0,0,0,0,0,2178527705,257307,0,0,0,0,0,0
31.075,4520055599,2278154306,2241901293,2277887488,266818,0,0,0,0,0,0,2241636740,264553,0,0,0,0,0,0
31.283,4564332507,2312275122,2252057385,2312004296,270826,0,0,0,0,0,0,2251791366,266019,0,0,0,0,0,0
31.493,4581096333,2320754834,2260341499,2320483029,271805,0,0,0,0,0,0,2260074540,266959,0,0,0,0,0,0
31.712,4676951576,2362278378,2314673198,2362001750,276628,0,0,0,0,0,0,2314399961,273237,0,0,0,0,0,0
31.921,4770537086,2415371376,2355165710,2415088602,282774,0,0,0,0,0,0,2354887596,278114,0,0,0,0,0,0
32.129,4770594835,2415401921,2355192914,2415119090,282831,0,0,0,0,0,0,2354914709,278205,0,0,0,0,0,0
32.339,4850218485,2464516799,2385701686,2464228422,288377,0,0,0,0,0,0,2385419883,281803,0,0,0,0,0,0
32.548,4958632667,2500873640,2457759027,2500580968,292672,0,0,0,0,0,0,2457469006,290021,0,0,0,0,0,0
32.755,4976848862,2518521959,2458326903,2518227118,294841,0,0,0,0,0,0,2458036537,290366,0,0,0,0,0,0
32.963,5051103046,2562274599,2488828447,2561974829,299770,0,0,0,0,0,0,2488534533,293914,0,0,0,0,0,0
33.171,5129011598,2586962832,2542048766,2586660162,302670,0,0,0,0,0,0,2541748812,299954,0,0,0,0,0,0
33.378,5183092718,2621640057,2561452661,2621333292,306765,0,0,0,0,0,0,2561150253,302408,0,0,0,0,0,0
33.595,5238210398,2642790365,2595420033,2642481129,309236,0,0,0,0,0,0,2595113738,306295,0,0,0,0,0,0
33.810,5346204924,2684734101,2661470823,2684419891,314210,0,0,0,0,0,0,2661156964,313859,0,0,0,0,0,0
34.016,5389490153,2724905887,2664584266,2724586962,318925,0,0,0,0,0,0,2664269780,314486,0,0,0,0,0,0
34.233,5430429365,2739394050,2691035315,2739073459,320591,0,0,0,0,0,0,2690717861,317454,0,0,0,0,0,0
34.442,5522759054,2791324663,2731434391,2790998123,326540,0,0,0,0,0,0,2731112216,322175,0,0,0,0,0,0
34.655,5595749925,2828034650,2767715275,2827703645,331005,0,0,0,0,0,0,2767388698,326577,0,0,0,0,0,0
34.869,5612452080,2832279211,2780172869,2831947705,331506,0,0,0,0,0,0,2779844883,327986,0,0,0,0,0,0
35.079,5723707021,2877449330,2846257691,2877112604,336726,0,0,0,0,0,0,2845922162,335529,0,0,0,0,0,0
35.288,5800267194,2929484186,2870783008,2929141540,342646,0,0,0,0,0,0,2870444522,338486,0,0,0,0,0,0
35.496,5802001063,2931159715,2870841348,2930816809,342906,0,0,0,0,0,0,2870502741,338607,0,0,0,0,0,0
35.707,5916029645,2980018697,2936010948,2979670209,348488,0,0,0,0,0,0,2935664866,346082,0,0,0,0,0,0
35.914,6006065401,3032493569,2973571832,3032139080,354489,0,0,0,0,0,0,2973221315,350517,0,0,0,0,0,0
36.120,6008266857,3034283935,2973982922,3033929039,354896,0,0,0,0,0,0,2973632134,350788,0,0,0,0,0,0
36.329,6109512397,3078033214,3031479183,3077673299,359915,0,0,0,0,0,0,3031121796,357387,0,0,0,0,0,0
36.536,6208415702,3134189242,3074226460,3133822930,366312,0,0,0,0,0,0,3073864088,362372,0,0,0,0,0,0
36.743,6214524202,3137405432,3077118770,3137038566,366866,0,0,0,0,0,0,3076755875,362895,0,0,0,0,0,0
36.953,6305697385,3175591118,3130106267,3175219885,371233,0,0,0,0,0,0,3129737366,368901,0,0,0,0,0,0
37.161,6414305732,3237162105,3177143627,3236783803,378302,0,0,0,0,0,0,3176769278,374349,0,0,0,0,0,0
37.368,6420794758,3240537905,3180256853,3240158898,379007,0,0,0,0,0,0,3179881815,375038,0,0,0,0,0,0
37.579,6487623795,3270988613,3216635182,3270606172,382441,0,0,0,0,0,0,3216256036,379146,0,0,0,0,0,0
37.804,6609239213,3330361685,3278877528,3329972391,389294,0,0,0,0,0,0,3278491246,386282,0,0,0,0,0,0
38.010,6627049913,3343663563,3283386350,3343272548,391015,0,0,0,0,0,0,3282999224,387126,0,0,0,0,0,0
38.240,6685945729,3376290657,3309655072,3375895949,394708,0,0,0,0,0,0,3309264937,390135,0,0,0,0,0,0
38.450,6789332144,3414436122,3374896022,3414036883,399239,0,0,0,0,0,0,3374498350,397672,0,0,0,0,0,0
38.658,6833313296,3446795376,3386517920,3446392253,403123,0,0,0,0,0,0,3386118666,399254,0,0,0,0,0,0
38.868,6841791854,3455272603,3386519251,3454868530,404073,0,0,0,0,0,0,3386119979,399272,0,0,0,0,0,0
39.076,6918744650,3496175671,3422568979,3495766934,408737,0,0,0,0,0,0,3422165539,403440,0,0,0,0,0,0
39.293,7034010748,3544477767,3489532981,3544063384,414383,0,0,0,0,0,0,3489121806,411175,0,0,0,0,0,0
39.500,7039572640,3549924692,3489647948,3549509500,415192,0,0,0,0,0,0,3489236591,411357,0,0,0,0,0,0
39.710,7147770801,3598189685,3549581116,3597768907,420778,0,0,0,0,0,0,3549162922,418194,0,0,0,0,0,0
39.917,7240784914,3650171436,3590613478,3649744720,426716,0,0,0,0,0,0,3590190545,422933,0,0,0,0,0,0
40.124,7245881644,3653046276,3592835368,3652619102,427174,0,0,0,0,0,0,3592412007,423361,0,0,0,0,0,0
40.334,7342886180,3694683201,3648202979,3694251250,431951,0,0,0,0,0,0,3647773300,429679,0,0,0,0,0,0
40.544,7446823202,3753219552,3693603650,3752780922,438630,0,0,0,0,0,0,3693168735,434915,0,0,0,0,0,0
40.751,7452131938,3756168694,3695963244,3755729531,439163,0,0,0,0,0,0,3695527818,435426,0,0,0,0,0,0
40.964,7529144798,3785040331,3744104467,3784597825,442506,0,0,0,0,0,0,3743663531,440936,0,0,0,0,0,0
41.176,7623588797,3827008712,3796580085,3826561353,447359,0,0,0,0,0,0,3796133100,446985,0,0,0,0,0,0
41.383,7658390232,3859297427,3799092805,3858846204,451223,0,0,0,0,0,0,3798645282,447523,0,0,0,0,0,0
41.596,7709058111,3879465125,3829592986,3879011563,453562,0,0,0,0,0,0,3829142015,450971,0,0,0,0,0,0
41.817,7812974347,3923142437,3889831910,3922683767,458670,0,0,0,0,0,0,3889373951,457959,0,0,0,0,0,0
42.025,7864673023,3962430952,3902242071,3961967626,463326,0,0,0,0,0,0,3901782306,459765,0,0,0,0,0,0
42.238,7895096306,3975774672,3919321634,3975309803,464869,0,0,0,0,0,0,3918859925,461709,0,0,0,0,0,0
42.451,7986855921,4008224547,3978631374,4007755864,468683,0,0,0,0,0,0,3978162781,468593,0,0,0,0,0,0
42.664,8070845619,4065510484,4005335135,4065035231,475253,0,0,0,0,0,0,4004863317,471818,0,0,0,0,0,0
42.871,8070938375,4065561975,4005376400,4065086557,475418,0,0,0,0,0,0,4004904479,471921,0,0,0,0,0,0
43.082,8172480363,4106165937,4066314426,4105685744,480193,0,0,0,0,0,0,4065835556,478870,0,0,0,0,0,0
43.292,8274964703,4168411291,4106553412,4167923999,487292,0,0,0,0,0,0,4106069858,483554,0,0,0,0,0,0
43.501,8277201977,4168693130,4108508847,4168205606,487524,0,0,0,0,0,0,4108024820,484027,0,0,0,0,0,0
43.710,8379532363,4213533610,4165998753,4213040951,492659,0,0,0,0,0,0,4165508137,490616,0,0,0,0,0,0
43.917,8476665999,4268667247,4207998752,4268168302,498945,0,0,0,0,0,0,4207503259,495493,0,0,0,0,0,0
44.124,8483450114,4271814002,4211636112,4271314508,499494,0,0,0,0,0,0,4211140029,496083,0,0,0,0,0,0
44.337,8569528567,4301739012,4267789555,4301236054,502958,0,0,0,0,0,0,4267287067,502488,0,0,0,0,0,0
44.549,8673534244,4361872288,4311661956,4361362428,509860,0,0,0,0,0,0,4311154333,507623,0,0,0,0,0,0
44.756,8689711854,4374942509,4314769345,4374430936,511573,0,0,0,0,0,0,4314261115,508230,0,0,0,0,0,0
44.973,8756310372,4406480901,4349829471,4405965750,515151,0,0,0,0,0,0,4349317245,512226,0,0,0,0,0,0
45.215,8889392487,4474001375,4415391112,4473478485,522890,0,0,0,0,0,0,4414871294,519818,0,0,0,0,0,0
45.422,8895961318,4478062175,4417899143,4477538641,523534,0,0,0,0,0,0,4417378801,520342,0,0,0,0,0,0
45.636,8963982418,4508414004,4455568414,4507887043,526961,0,0,0,0,0,0,4455043820,524594,0,0,0,0,0,0
45.856,9074292914,4556973806,4517319108,4556441238,532568,0,0,0,0,0,0,4516787425,531683,0,0,0,0,0,0
46.062,9102217616,4581188274,4521029342,4580652697,535577,0,0,0,0,0,0,4520496890,532452,0,0,0,0,0,0
46.273,9150533284,4603544236,4546989048,4603006115,538121,0,0,0,0,0,0,4546453672,535376,0,0,0,0,0,0
46.511,9286167613,4666251663,4619915950,4665706349,545314,0,0,0,0,0,0,4619372193,543757,0,0,0,0,0,0
46.719,9308745079,4684579592,4624165487,4684031887,547705,0,0,0,0,0,0,4623620862,544625,0,0,0,0,0,0
46.938,9353032157,4702600468,4650431689,4702050676,549792,0,0,0,0,0,0,4649884081,547608,0,0,0,0,0,0
47.168,9465871305,4761704560,4704166745,4761148078,556482,0,0,0,0,0,0,4703613012,553733,0,0,0,0,0,0
47.377,9514987431,4787698377,4727289054,4787138736,559641,0,0,0,0,0,0,4726732428,556626,0,0,0,0,0,0
47.587,9523974210,4791941463,4732032747,4791381346,560117,0,0,0,0,0,0,4731475577,557170,0,0,0,0,0,0
47.794,9602208369,4837085994,4765122375,4836520775,565219,0,0,0,0,0,0,4764561431,560944,0,0,0,0,0,0
48.002,9686779895,4856504438,4830275457,4855936830,567608,0,0,0,0,0,0,4829707090,568367,0,0,0,0,0,0
48.210,9721225336,4890818443,4830406893,4890246847,571596,0,0,0,0,0,0,4829838346,568547,0,0,0,0,0,0
48.418,9777675018,4925239933,4852435085,4924664450,575483,0,0,0,0,0,0,4851863953,571132,0,0,0,0,0,0
48.627,9879937472,4980882773,4899054699,4980300929,581844,0,0,0,0,0,0,4898478214,576485,0,0,0,0,0,0
48.834,9927475040,4993938948,4933536092,4993355383,583565,0,0,0,0,0,0,4932955465,580627,0,0,0,0,0,0
49.060,10003810901,5020418726,4983392175,5019832133,586593,0,0,0,0,0,0,4982805956,586219,0,0,0,0,0,0
49.270,10104015228,5071057115,5032958113,5070464685,592430,0,0,0,0,0,0,5032366103,592010,0,0,0,0,0,0
49.477,10133717450,5097056394,5036661056,5096460903,595491,0,0,0,0,0,0,5036068422,592634,0,0,0,0,0,0
49.710,10190470551,5123316516,5067154035,5122718049,598467,0,0,0,0,0,0,5066557945,596090,0,0,0,0,0,0
49.958,10324945382,5187668561,5137276821,5187062668,605893,0,0,0,0,0,0,5136672644,604177,0,0,0,0,0,0
50.165,10340171748,5200376731,5139795017,5199769124,607607,0,0,0,0,0,0,5139190230,604787,0,0,0,0,0,0
50.388,10401230945,5232329234,5168901711,5231717988,611246,0,0,0,0,0,0,5168293594,608117,0,0,0,0,0,0
50.602,10505937445,5267218137,5238719308,5266602718,615419,0,0,0,0,0,0,5238103173,616135,0,0,0,0,0,0
50.809,10546471192,5303507313,5242963879,5302887599,619714,0,0,0,0,0,0,5242346943,616936,0,0,0,0,0,0
51.039,10593489500,5324260210,5269229290,5323638118,622092,0,0,0,0,0,0,5268609367,619923,0,0,0,0,0,0
51.256,10705678672,5363772498,5341906174,5363145707,626791,0,0,0,0,0,0,5341277952,628222,0,0,0,0,0,0
51.463,10753058879,5406640774,5346418105,5406008928,631846,0,0,0,0,0,0,5345788974,629131,0,0,0,0,0,0
51.676,10769938753,5415248152,5354690601,5414615319,632833,0,0,0,0,0,0,5354060519,630082,0,0,0,0,0,0
51.884,10865056138,5456631075,5408425063,5455993441,637634,0,0,0,0,0,0,5407788778,636285,0,0,0,0,0,0
52.091,10959158242,5509710743,5449447499,5509067015,643728,0,0,0,0,0,0,5448806403,641096,0,0,0,0,0,0
