Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU0_L4_rx,GPU0_L4_tx,GPU0_L5_rx,GPU0_L5_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU1_L4_rx,GPU1_L4_tx,GPU1_L5_rx,GPU1_L5_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU2_L5_rx,GPU2_L5_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx,GPU3_L5_rx,GPU3_L5_tx,GPU4_L0_rx,GPU4_L0_tx,GPU4_L1_rx,GPU4_L1_tx,GPU4_L2_rx,GPU4_L2_tx,GPU4_L3_rx,GPU4_L3_tx,GPU4_L4_rx,GPU4_L4_tx,GPU4_L5_rx,GPU4_L5_tx,GPU5_L0_rx,GPU5_L0_tx,GPU5_L1_rx,GPU5_L1_tx,GPU5_L2_rx,GPU5_L2_tx,GPU5_L3_rx,GPU5_L3_tx,GPU5_L4_rx,GPU5_L4_tx,GPU5_L5_rx,GPU5_L5_tx,GPU6_L0_rx,GPU6_L0_tx,GPU6_L1_rx,GPU6_L1_tx,GPU6_L2_rx,GPU6_L2_tx,GPU6_L3_rx,GPU6_L3_tx,GPU6_L4_rx,GPU6_L4_tx,GPU6_L5_rx,GPU6_L5_tx,GPU7_L0_rx,GPU7_L0_tx,GPU7_L1_rx,GPU7_L1_tx,GPU7_L2_rx,GPU7_L2_tx,GPU7_L3_rx,GPU7_L3_tx,GPU7_L4_rx,GPU7_L4_tx,GPU7_L5_rx,GPU7_L5_tx
114.070673,1031556720000,7578704000,7988432000,15152984000,15972544000,23814608000,24709664000,7717584000,8081680000,7578584000,7988416000,7717624000,8081744000,9219208000,9181464000,24709664000,23814608000,19510448000,19434928000,9753048000,9715344000,9219184000,9181488000,9753080000,9715272000,11015784000,11049416000,9715352000,9753048000,15972624000,15228480000,5386696000,5403480000,9715272000,9753080000,5386688000,5403480000,5403512000,5403480000,19468504000,19577568000,8005280000,7616456000,19140200000,19247696000,5412912000,5403464000,8005256000,7620560000,8090136000,7734520000,9655016000,9717648000,11206816000,11245328000,9917464000,9913944000,9659176000,9717752000,8094416000,7734552000,9913944000,9925920000,18085016000,18202960000,4995128000,5008728000,9206712000,9268800000,9207792000,9270872000,5000336000,5010064000,5010112000,5000384000,11245328000,11242560000,9710464000,9759824000,11087976000,11083632000,5010128000,5001680000,9710576000,9762400000,19282368000,19175584000,9762456000,9710472000,18210328000,18089800000,9717648000,9665312000,9762400000,9710640000,9717752000,9665264000
114.391187,1051773024000,7755232000,8120160000,15472472000,16235872000,24320624000,25119608000,7832664000,8198600000,7755208000,8120136000,7832696000,8198656000,9389200000,9364576000,25195104000,24387752000,19897880000,19895808000,9929928000,9945728000,9389184000,9364592000,9929968000,9945656000,11226112000,11229304000,9945728000,9946712000,16311392000,15506096000,5516512000,5507096000,9945672000,9956192000,5516512000,5516496000,5516536000,5520712000,19914712000,19925152000,8162128000,7768952000,19589016000,19588304000,5516504000,5520720000,8171552000,7768880000,8258400000,7845320000,9874072000,9870544000,11437928000,11447504000,10106600000,10107656000,9876392000,9874864000,8260832000,7849584000,10109760000,10108720000,18496880000,18494232000,5101584000,5101560000,9416856000,9416872000,9416872000,9416856000,5101544000,5101568000,5101560000,5101584000,11459624000,11459624000,9922504000,9922584000,11298240000,11298240000,5101568000,5101544000,9922608000,9922528000,19596408000,19596408000,9922584000,9922504000,18496880000,18496880000,9876632000,9876704000,9922528000,9922608000,9876728000,9876656000
114.715647,1066542544000,7870144000,8279912000,15735744000,16555328000,24730520000,25550112000,7949552000,8359328000,7870072000,8279896000,7949584000,8359392000,9534584000,9534568000,25550112000,24730520000,20182424000,20182424000,10088952000,10089000000,9534560000,9534584000,10088992000,10088944000,11439464000,11439464000,10089000000,10088952000,16555328000,15735744000,5593832000,5593840000,10088944000,10088992000,5593816000,5593808000,5593840000,5593832000,20182424000,20182424000,8279912000,7870144000,19841360000,19841368000,5593808000,5593816000,8279896000,7870072000,8359328000,7949552000,10000160000,10000096000,11602864000,11602864000,10237776000,10237776000,10000120000,10000184000,8359392000,7949584000,10237776000,10237776000,18728088000,18728088000,5165344000,5165328000,9534568000,9534584000,9534584000,9534560000,5165320000,5165344000,5165328000,5165344000,11602864000,11602864000,10046536000,10046608000,11439464000,11439464000,5165344000,5165320000,10046640000,10046568000,19841368000,19841360000,10046608000,10046536000,18728088000,18728088000,10000096000,10000160000,10046568000,10046640000,10000184000,10000120000
115.054048,1080518904000,7967328000,8377072000,15930008000,16749600000,25035864000,25855424000,8047688000,8457480000,7967240000,8377056000,8047728000,8457528000,9652296000,9652344000,25855424000,25111384000,20507088000,20465168000,10251248000,10213568000,9652272000,9669136000,10251304000,10213520000,11580696000,11614312000,10213600000,10251248000,16749600000,15930056000,5662904000,5679680000,10230328000,10251312000,5662888000,5679656000,5679744000,5662912000,20465296000,20507088000,8377072000,7967336000,20086336000,20151936000,5679720000,5662888000,8377056000,8003168000,8457480000,8047688000,10140392000,10123552000,11746112000,11746112000,10364168000,10364168000,10140360000,10123648000,8457528000,8047728000,10364168000,10364168000,18959368000,18959304000,5229112000,5229096000,9669136000,9652296000,9669152000,9652272000,5229096000,5229104000,5229096000,5229112000,11746112000,11746112000,10170600000,10170648000,11622736000,11580696000,5229104000,5229096000,10170712000,10170600000,20151952000,20086336000,10170648000,10170600000,18959304000,18959368000,10123552000,10140392000,10170600000,10170712000,10123648000,10140360000
115.386531,1095225152000,8064472000,8474224000,16124328000,16943864000,25416696000,26160744000,8145832000,8555624000,8064408000,8474232000,8145880000,8555680000,9850776000,9770048000,26160744000,25416712000,20680760000,20714464000,10375816000,10354936000,9850752000,9786848000,10375864000,10354880000,11755584000,11755560000,10354936000,10375816000,16943864000,16199824000,5731952000,5748744000,10354880000,10375864000,5731928000,5748712000,5748744000,5731952000,20714464000,20680760000,8474224000,8064488000,20331272000,20396880000,5748776000,5731928000,8474232000,8064408000,8555624000,8145832000,10247072000,10247008000,11939840000,11889360000,10557888000,10490560000,10247040000,10247112000,8572456000,8145880000,10490560000,10557888000,19190512000,19359016000,5313952000,5327568000,9786840000,9854992000,9786864000,9854968000,5313928000,5327576000,5327568000,5313952000,11889360000,11948224000,10294632000,10369472000,11764000000,11774464000,5327576000,5313944000,10294736000,10369432000,20396880000,20331288000,10369472000,10311408000,19361112000,19190576000,10279808000,10263856000,10369440000,10311512000,10279912000,10263816000
115.716985,1111133016000,8203632000,8601912000,16318576000,17199144000,25749336000,26636024000,8303800000,8687424000,8203544000,8604008000,8303864000,8687480000,9972712000,9912968000,26636024000,25749344000,21091456000,20990936000,10462624000,10493136000,9975040000,9912992000,10462656000,10493080000,11924160000,11863216000,10493136000,10462624000,17203864000,16318576000,5827280000,5801016000,10493120000,10500400000,5827264000,5800992000,5801024000,5827288000,20990976000,21091464000,8604008000,8213072000,20637272000,20725832000,5800992000,5827264000,8604016000,8212984000,8688480000,8303808000,10404192000,10455768000,12099936000,12104120000,10686416000,10669648000,10404160000,10455872000,8688544000,8306224000,10669648000,10686416000,19474384000,19597048000,5383008000,5392400000,9912976000,9977168000,9913008000,9977136000,5382976000,5392408000,5392664000,5383008000,12104120000,12102048000,10454392000,10504000000,11896800000,11928880000,5392672000,5382976000,10454496000,10503976000,20744712000,20641480000,10504000000,10454392000,19597056000,19474400000,10458128000,10405248000,10506336000,10454496000,10458232000,10405208000
116.023706,1125002240000,8321008000,8685400000,16596816000,17366056000,26076176000,26914008000,8401960000,8777144000,8321176000,8685400000,8401984000,8777192000,10094880000,10032808000,26914008000,26076176000,21357984000,21246472000,10667952000,10621144000,10094848000,10032824000,10667976000,10621088000,12072224000,12054880000,10621144000,10667952000,17366064000,16615696000,5904592000,5900592000,10621088000,10667984000,5904560000,5900544000,5900592000,5904592000,21246472000,21357984000,8694840000,8321264000,20889744000,20997048000,5900568000,5904560000,8694840000,8321176000,8777152000,8401960000,10529248000,10579216000,12246368000,12245264000,10813872000,10796024000,10529216000,10579328000,8777200000,8401984000,10796024000,10814392000,19708256000,19828800000,5448096000,5456440000,10033072000,10094888000,10033088000,10094848000,5448056000,5456448000,5456440000,5448096000,12247360000,12246368000,10578696000,10630664000,12073784000,12073408000,5456448000,5448064000,10578800000,10630640000,20997056000,20890272000,10630664000,10578696000,19828800000,19708272000,10579224000,10529512000,10630640000,10578800000,10579336000,10529480000
116.346930,1140962208000,8415800000,8798336000,16831488000,17592400000,26257128000,27251376000,8500104000,8884776000,8415704000,8799384000,8502496000,8884832000,10213184000,10139960000,27255576000,26332656000,21607152000,21470696000,10801776000,10738048000,10213152000,10144224000,10801816000,10742192000,12196832000,12217800000,10745704000,10801776000,17595736000,16832336000,5990432000,5973704000,10783984000,10801824000,5990408000,5973656000,5973704000,5990432000,21572840000,21641904000,8838024000,8435440000,21135224000,21275576000,5990464000,5990472000,8838032000,8435336000,8923352000,8519704000,10652976000,10722080000,12423776000,12424840000,10940912000,10958696000,10685744000,10722240000,8927624000,8519752000,10958768000,10974472000,20005120000,20093704000,5537136000,5537128000,10238120000,10234240000,10238160000,10234200000,5546520000,5541336000,5545536000,5546592000,12450224000,12459560000,10773392000,10790464000,12286832000,12286696000,5546888000,5547848000,10781384000,10790704000,21311096000,21311096000,10790792000,10790728000,20115360000,20115352000,10740824000,10740912000,10790768000,10790832000,10740960000,10740872000
116.714719,1158412312000,8550296000,8960032000,17095648000,17915208000,26867728000,27687312000,8636552000,9046344000,8550184000,8960040000,8636584000,9046384000,10358576000,10358528000,27687312000,26867728000,21926592000,21926592000,10960840000,10960896000,10358528000,10358568000,10960872000,10960824000,12428080000,12428064000,10960896000,10960840000,17915208000,17095648000,6077256000,6077264000,10960824000,10960872000,6077224000,6077216000,6077264000,6077256000,21926592000,21926592000,8960032000,8550296000,21556064000,21556048000,6077216000,6077224000,8960040000,8550184000,9046344000,8636552000,10881144000,10864288000,12639136000,12605584000,11122520000,11122520000,10881104000,10864416000,9046384000,8636584000,11122520000,11122520000,20346632000,20346568000,5611784000,5611720000,10358560000,10358576000,10358600000,10358528000,5611720000,5611720000,5611720000,5611784000,12605584000,12639136000,10914792000,10947624000,12428064000,12428080000,5611720000,5611720000,10914896000,10947608000,21556048000,21556064000,10947632000,10914792000,20346568000,20346632000,10864288000,10881144000,10947608000,10914896000,10864416000,10881104000
117.045195,1174408864000,8647456000,9057200000,17289920000,18109496000,27248600000,28068128000,8776696000,9161296000,8647352000,9073992000,8776704000,9161336000,10557048000,10493096000,28068144000,27248632000,22175752000,22209456000,11085400000,11102272000,10557008000,10493128000,11085432000,11102208000,12630232000,12569288000,11102272000,11085400000,18109576000,17289920000,6146312000,6146320000,11102216000,11085432000,6146288000,6146280000,6146320000,6146312000,22228328000,22175752000,9074040000,8647472000,21801016000,21866608000,6146280000,6146288000,9074056000,8647368000,9161328000,8776704000,11004632000,11062536000,12816152000,12790904000,11307816000,11291008000,11004600000,11062672000,9161368000,8776712000,11291040000,11307816000,20577904000,20727384000,5700800000,5700744000,10493104000,10557048000,10493136000,10557008000,5700744000,5700736000,5700744000,5700800000,12799328000,12816160000,11055600000,11123104000,12569288000,12630296000,5700736000,5701792000,11055720000,11123088000,21866608000,21834704000,11124160000,11055608000,20746256000,20611464000,11062544000,11004672000,11124136000,11055720000,11062680000,11004632000
117.353593,1189906848000,8786616000,9180656000,17608552000,18356288000,27581240000,28459472000,8892688000,9272088000,8786520000,9184848000,8892688000,9272112000,10631752000,10619240000,28459472000,27598024000,22586448000,22485968000,11299400000,11240504000,10631712000,10619264000,11299424000,11240440000,12776248000,12782040000,11240504000,11299400000,18356296000,17608552000,6241648000,6249064000,11240440000,11299432000,6241624000,6249032000,6249064000,6241648000,22485968000,22586456000,9184864000,8796048000,22079664000,22195560000,6249032000,6241624000,9184864000,8795952000,9272104000,8892688000,11136520000,11196504000,12961536000,12963592000,11408992000,11428000000,11136488000,11196640000,9272128000,8895048000,11428000000,11408992000,20842696000,20950120000,5766688000,5756080000,10619240000,10665312000,10619272000,10665272000,5766632000,5756072000,5756080000,5766688000,12963592000,12962584000,11183848000,11250560000,12782040000,12778368000,5756072000,5766632000,11183944000,11250528000,22214440000,22098536000,11250560000,11183848000,20950152000,20842696000,11196504000,11136520000,11250528000,11183944000,11196640000,11136488000
117.676535,1202752528000,8841784000,9277816000,17802832000,18550552000,27908064000,28745920000,8990832000,9366024000,8841696000,9277816000,8990832000,9370232000,10796696000,10738016000,28764792000,27908064000,22674088000,22741432000,11423960000,11367416000,10796640000,10738048000,11423984000,11368424000,12920776000,12923792000,11368472000,11423960000,18550560000,17803360000,6284432000,6318712000,11368424000,11423984000,6284400000,6318688000,6318712000,6284432000,22741464000,22674088000,9282016000,8841784000,22356152000,22356520000,6318688000,6284400000,9282008000,8841696000,9370232000,8990832000,11268400000,11319960000,13106368000,13104736000,11571128000,11554376000,11268384000,11320088000,9370264000,8990832000,11554376000,11571144000,21092864000,21210800000,5830720000,5838792000,10739064000,10799056000,10739104000,10799000000,5830680000,5838784000,5838792000,5830720000,13106832000,13106368000,11321568000,11374848000,12923808000,12920776000,5839048000,5830680000,11322712000,11374832000,22356536000,22358296000,11374848000,11322624000,21215544000,21094992000,11322328000,11269464000,11374832000,11322712000,11322456000,11269448000
117.998346,1220474792000,9001544000,9383216000,17992368000,18761312000,28214224000,29088688000,9091336000,9474464000,9001480000,9383256000,9091608000,9474496000,10918872000,10862272000,29164200000,28289720000,23136904000,23067840000,11549120000,11531368000,10919400000,10894832000,11549184000,11564888000,13045520000,13065272000,11564928000,11549152000,18836880000,18031584000,6414304000,6404864000,11564896000,11565960000,6414256000,6414272000,6414304000,6414312000,23135000000,23164304000,9425216000,9032024000,22604952000,22772752000,6418488000,6418488000,9437032000,9032016000,9528248000,9108536000,11393712000,11446064000,13283248000,13250760000,11699272000,11700904000,11426520000,11462984000,9536928000,9108600000,11717120000,11716744000,21392384000,21480976000,5915528000,5919760000,10947080000,10940512000,10947120000,10940472000,5915504000,5923976000,5923984000,5915552000,13309664000,13300128000,11479840000,11524136000,13134200000,13131408000,5930272000,5929152000,11517704000,11534688000,22780824000,22754592000,11534712000,11521816000,21502616000,21502616000,11481584000,11481648000,11534968000,11535024000,11481704000,11481640000
118.311975,1236656136000,9132384000,9540216000,18260048000,19079976000,28698432000,29518368000,9225424000,9635200000,9133184000,9543016000,9225424000,9635232000,11064848000,11064792000,29519208000,28699616000,23421584000,23421584000,11708176000,11708216000,11064784000,11064840000,11708208000,11708168000,13275432000,13275432000,11708216000,11708176000,19080824000,18261232000,6491624000,6491616000,11708168000,11708208000,6491568000,6491576000,6491616000,6491624000,23421584000,23421584000,9543000000,9133240000,23025776000,23025784000,6491576000,6491568000,9543016000,9133184000,9635208000,9225424000,11605104000,11605040000,13465056000,13465056000,11880872000,11880872000,11605096000,11605160000,9635232000,9225424000,11880872000,11880872000,21733832000,21733832000,5994360000,5994344000,11064792000,11064848000,11064840000,11064784000,5994320000,5994336000,5994344000,5994360000,13465056000,13465056000,11658952000,11659008000,13275432000,13275432000,5994336000,5994320000,11659056000,11659008000,23025784000,23025776000,11659008000,11658952000,21733832000,21733832000,11605040000,11605104000,11659008000,11659056000,11605160000,11605096000
118.643258,1249815664000,9230392000,9640168000,18455496000,19275088000,29004928000,29824520000,9323560000,9733352000,9230352000,9640168000,9323576000,9733376000,11182560000,11182512000,29824520000,29004928000,23670752000,23670752000,11832728000,11832768000,11182496000,11182544000,11832768000,11832720000,13416656000,13416656000,11832768000,11832728000,19275088000,18455496000,6560680000,6560672000,11832720000,11832768000,6560632000,6560640000,6560672000,6560680000,23670752000,23670752000,9640168000,9230392000,23270736000,23270736000,6560640000,6560632000,9640168000,9230352000,9733352000,9323560000,11728560000,11728496000,13608304000,13608304000,12007264000,12007264000,11728560000,11728624000,9733376000,9323576000,12007264000,12007264000,21965040000,21965048000,6058128000,6058120000,11182512000,11182560000,11182544000,11182496000,6058088000,6058096000,6058120000,6058128000,13608304000,13608304000,11782984000,11783040000,13416656000,13416656000,6058096000,6058088000,11783088000,11783040000,23270736000,23270736000,11783040000,11782984000,22030648000,21965040000,11728496000,11728560000,11783040000,11783088000,11728624000,11728560000
118.954831,1264566416000,9327568000,9737336000,18649800000,19469376000,29310280000,30205336000,9421720000,9848304000,9327536000,9754120000,9421736000,9848360000,11300272000,11300224000,30272472000,29310280000,23919912000,23919912000,11957280000,11957328000,11300208000,11300288000,11957320000,11957280000,13557904000,13557888000,11957336000,11957280000,19503008000,18649800000,6629736000,6629728000,11957280000,11957320000,6629696000,6629704000,6629728000,6629736000,23942360000,23919912000,9763616000,9327568000,23515704000,23581296000,6646488000,6629704000,9763624000,9327544000,9856728000,9459480000,11868824000,11884776000,13785232000,13785184000,12133656000,12167344000,11868832000,11884896000,9856752000,9459488000,12167344000,12133656000,22196384000,22196256000,6138752000,6121888000,11317064000,11300272000,11317096000,11300208000,6138712000,6121872000,6121888000,6138752000,13785184000,13802016000,11923832000,11977656000,13591520000,13591552000,6121872000,6138712000,11923936000,11977648000,23581328000,23549392000,11977664000,11923832000,22196256000,22229936000,11922544000,11868856000,11977672000,11923936000,11922664000,11868864000
119.271851,1278901944000,9424744000,9834488000,18844064000,19663624000,29699552000,30435152000,9557624000,9929640000,9424688000,9834496000,9557640000,9929656000,11489288000,11438984000,30435152000,29699552000,24169080000,24221664000,12081840000,12108152000,11489240000,11439024000,12081880000,12108096000,13751648000,13699184000,12108160000,12119584000,19663624000,18844064000,6698808000,6698800000,12108096000,12119624000,6698760000,6698768000,6698800000,6698808000,24221672000,24169080000,9834488000,9424744000,23794216000,23826248000,6715544000,6698760000,9834504000,9424696000,9946416000,9557648000,11992280000,12046000000,13945272000,13936832000,12310520000,12293760000,11992288000,12046120000,9946472000,9561848000,12302152000,12310528000,22461152000,22568664000,6206728000,6206696000,11443216000,11489296000,11443240000,11489248000,6206696000,6206672000,6206696000,6206728000,13936864000,13953656000,12047864000,12105888000,13732752000,13751656000,6206672000,6206696000,12047976000,12105896000,23826280000,23794344000,12105888000,12047864000,22568664000,22461152000,12046016000,11992312000,12105896000,12047976000,12046136000,11992328000
119.594614,1294462216000,9559672000,9965320000,19162704000,19923624000,29996424000,30915160000,9655768000,10062504000,9559608000,9965336000,9655776000,10062528000,11607000000,11535712000,30915160000,29996424000,24560888000,24451880000,12295832000,12206456000,11606960000,11552512000,12295880000,12206400000,13892880000,13912392000,12206488000,12295832000,19925744000,19162712000,6784688000,6802128000,12206432000,12295880000,6784640000,6802104000,6802128000,6784688000,24451952000,24560896000,9965928000,9563880000,24074160000,24146800000,6802104000,6794080000,9965944000,9563824000,10063032000,9659984000,12134184000,12169472000,14096968000,14080112000,12453768000,12428544000,12134200000,12169600000,10063064000,9659992000,12428544000,12453768000,22714000000,22827152000,6274712000,6274688000,11556696000,11616456000,11556736000,11616408000,6274672000,6274656000,6274688000,6274712000,14080144000,14105360000,12191112000,12239368000,13912408000,13901280000,6284096000,6274680000,12191216000,12239376000,24155208000,24074688000,12239368000,12191112000,22827176000,22714016000,12173672000,12134448000,12239376000,12191216000,12173792000,12134464000
119.923751,1310321992000,9681680000,10063352000,19357504000,20121192000,30351120000,31225864000,9778328000,10161440000,9681616000,10063368000,9778352000,10161472000,11742840000,11681024000,31225896000,30351128000,24847504000,24735976000,12420392000,12365512000,11742792000,11681048000,12420440000,12365456000,14050600000,14053632000,12365512000,12420392000,20121224000,19357504000,6871448000,6871184000,12365456000,12420440000,6871392000,6871168000,6871184000,6871448000,24736496000,24847504000,10063368000,9681680000,24319640000,24426424000,6871168000,6871392000,10063392000,9698392000,10161464000,9795520000,12257912000,12310272000,14252400000,14253480000,12583952000,12601736000,12290728000,12327160000,10199248000,9795576000,12601736000,12584016000,23010848000,23065888000,6357688000,6366152000,11718800000,11764504000,11718816000,11764448000,6361864000,6370328000,6370368000,6361912000,14303944000,14294408000,12348040000,12388136000,14087448000,14092680000,6374528000,6361880000,12348144000,12388136000,24489504000,24469192000,12389192000,12385792000,23118392000,23094816000,12343920000,12342144000,12398632000,12400592000,12345096000,12343224000
120.233284,1327249736000,9795664000,10160544000,19552176000,20318992000,30799368000,31606720000,9893672000,10297368000,9795576000,10198296000,9893680000,10297384000,11861208000,11836504000,31606736000,30799384000,25149232000,25128288000,12562368000,12561376000,11877944000,11870072000,12562416000,12561336000,14261232000,14228656000,12561392000,12571808000,20418336000,19604632000,6970992000,6966784000,12570784000,12576056000,6973040000,6970952000,6971000000,6973128000,25147248000,25161904000,10220360000,9811472000,24714200000,24736632000,6973360000,6974120000,10222720000,9812448000,10322208000,9911632000,12466672000,12468464000,14467776000,14467776000,12765624000,12765624000,12469320000,12469368000,10322232000,9912432000,12765624000,12765624000,23352304000,23352312000,6440744000,6440744000,11888776000,11888808000,11888800000,11888776000,6440704000,6440712000,6440744000,6440744000,14467776000,14467776000,12527176000,12527232000,14264024000,14264024000,6440712000,6440704000,12527280000,12527224000,24740464000,24740464000,12527232000,12527176000,23352312000,23352304000,12469256000,12469304000,12527224000,12527280000,12469368000,12469320000
120.555640,1341353808000,9910560000,10320296000,19815376000,20634968000,31142136000,31961728000,10010568000,10420352000,9910448000,10320304000,10010568000,10420376000,12006528000,12006496000,31961728000,31142136000,25414912000,25414912000,12704616000,12704656000,12006480000,12006512000,12704656000,12704608000,14405256000,14405256000,12704656000,12704616000,20634968000,19815376000,7044112000,7044088000,12704608000,12704656000,7044040000,7044056000,7044088000,7044112000,25414912000,25414912000,10320296000,9910560000,24985416000,24985424000,7044056000,7044040000,10320304000,9910448000,10420352000,10010568000,12592752000,12592712000,14611016000,14611016000,12892016000,12892016000,12592792000,12592824000,10420376000,10010568000,12892016000,12892016000,23583520000,23583520000,6504512000,6504512000,12006496000,12006528000,12006512000,12006480000,6504472000,6504472000,6504512000,6504512000,14611016000,14611016000,12651208000,12651264000,14405256000,14405256000,6504472000,6504472000,12651312000,12651264000,24985424000,24985416000,12651264000,12651208000,23583520000,23583520000,12592712000,12592752000,12651264000,12651312000,12592824000,12592792000
120.901026,1355875704000,10007736000,10417456000,20009648000,20829240000,31447480000,32267040000,10108744000,10518496000,10007608000,10417472000,10108712000,10518512000,12124232000,12124240000,32267040000,31447504000,25664072000,25697648000,12829168000,12829224000,12124192000,12124288000,12866960000,12829184000,14546496000,14580104000,12829224000,12866912000,20829240000,20009696000,7113176000,7113152000,12829184000,12866960000,7113096000,7113128000,7113152000,7113176000,25697712000,25664072000,10417456000,10007744000,25263944000,25295976000,7129904000,7113096000,10417472000,10007624000,10518496000,10108744000,12733048000,12748976000,14787880000,14754328000,13051960000,13018472000,12733088000,12749088000,10518512000,10108712000,13018472000,13052024000,23848416000,23880352000,6568344000,6585096000,12141056000,12161984000,12141072000,12161936000,6568312000,6585056000,6585096000,6568344000,14754328000,14787880000,12792064000,12808112000,14580120000,14546520000,6585056000,6585088000,12796368000,12808112000,25295976000,25282952000,12808112000,12796264000,23880368000,23848440000,12748976000,12741440000,12808112000,12796384000,12749088000,12741488000
121.241533,1371464288000,10142680000,10545136000,20203944000,21084512000,31872432000,32742328000,10206880000,10650304000,10142576000,10545160000,10206864000,10650320000,12326928000,12267192000,32742328000,31872432000,26055888000,25974288000,12953728000,12984272000,12326888000,12267216000,12953760000,12984216000,14687712000,14687712000,12984272000,12953728000,21089232000,20203944000,7208496000,7182208000,12984216000,12953760000,7208424000,7182184000,7182208000,7208496000,25978480000,26055896000,10547240000,10146880000,25536376000,25624928000,7182184000,7208432000,10547256000,10146776000,10650312000,10206880000,12873320000,12872424000,14897512000,14897576000,13214248000,13144800000,12873376000,12872552000,10651384000,10206864000,13144800000,13214248000,24098608000,24216544000,6632056000,6667808000,12268256000,12329288000,12268272000,12329248000,6632016000,6667784000,6667808000,6632056000,14897576000,14897512000,12933984000,12932128000,14721328000,14687712000,6667784000,6632016000,12934088000,12932128000,25624936000,25540576000,12932128000,12933984000,24216552000,24098608000,12872424000,12873328000,12932128000,12934088000,12872552000,12873376000
121.550880,1384629552000,10202064000,10628632000,20398216000,21251424000,32142080000,33020312000,10346992000,10731624000,10201952000,10628648000,10346992000,10731648000,12447008000,12380712000,33020312000,32160960000,26162408000,26223392000,13078280000,13104608000,12446960000,12380728000,13078320000,13104544000,14897968000,14828936000,13104608000,13078280000,21251424000,20398216000,7251296000,7251264000,13104544000,13078320000,7251216000,7251240000,7251264000,7251296000,26223392000,26162408000,10638064000,10202072000,25753984000,25785904000,7251240000,7251224000,10638088000,10201960000,10740016000,10356432000,12979968000,13047328000,15111800000,15091264000,13341704000,13321744000,12980008000,13047448000,10740040000,10356440000,13321752000,13341704000,24310840000,24452496000,6723488000,6731848000,12384904000,12449112000,12384920000,12449056000,6723456000,6731816000,6731848000,6723488000,15110144000,15111800000,13044328000,13111288000,14828936000,14897968000,6731816000,6723456000,13044424000,13111296000,25861424000,25753984000,13111288000,13044328000,24453024000,24310856000,13047328000,12988352000,13111296000,13044424000,13047448000,12988400000
121.853291,1400233520000,10361824000,10741560000,20717384000,21473048000,32483072000,33352952000,10482528000,10846584000,10361736000,10741576000,10482544000,10846616000,12564720000,12503680000,33352952000,32483072000,26591648000,26478920000,13292872000,13235744000,12566768000,12503704000,13292912000,13235696000,15035920000,15042360000,13236800000,13292872000,21477776000,20717704000,7354864000,7354872000,13236752000,13292912000,7354784000,7354840000,7354872000,7354864000,26478952000,26591648000,10742616000,10361824000,26033800000,26141112000,7354840000,7354784000,10742648000,10361736000,10847656000,10482528000,13121848000,13174480000,15254512000,15256192000,13468096000,13452928000,13122144000,13174600000,10847680000,10482544000,13452928000,13468096000,24563704000,24683704000,6787256000,6795616000,12505000000,12566816000,12505024000,12566768000,6787232000,6795584000,6795616000,6787256000,15256192000,15255048000,13183368000,13235320000,15042360000,15039200000,6795592000,6787232000,13183472000,13235328000,26141112000,26034328000,13235320000,13183440000,24684232000,24563704000,13174480000,13122112000,13235328000,13183536000,13174600000,13122144000
122.172132,1414199176000,10458568000,10840648000,20911128000,21675344000,32793648000,33667200000,10563472000,10946592000,10458456000,10840664000,10563504000,10946616000,12675864000,12622712000,33668376000,32793648000,26835432000,26729304000,13416840000,13361952000,12680024000,12622736000,13416880000,13361896000,15177128000,15183456000,13361952000,13416840000,21675344000,20911648000,7423336000,7423680000,13361896000,13416880000,7423256000,7423624000,7423680000,7423336000,26729824000,26839632000,10840648000,10458576000,26275448000,26385536000,7423624000,7423256000,10840664000,10458464000,10946592000,10563728000,13244760000,13297672000,15396712000,15399312000,13594488000,13579320000,13245336000,13298064000,10946640000,10580696000,13579320000,13595152000,24794920000,24915576000,6851024000,6876304000,12660480000,12706160000,12660496000,12706128000,6851032000,6880472000,6880504000,6851056000,15399440000,15398360000,13340264000,13359376000,15183688000,15214048000,6880512000,6867816000,13340384000,13376192000,26438640000,26344920000,13376176000,13340280000,24966000000,24860552000,13323168000,13316136000,13380384000,13378152000,13323304000,13316208000
