time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
133.178,13905737140,6978984539,6926752601,6978167458,817081,0,0,0,0,0,0,6925938612,813989,0,0,0,0,0,0
134.187,14253925381,7156253658,7097671723,7155416000,837658,0,0,0,0,0,0,7096837838,833885,0,0,0,0,0,0
135.207,14495751627,7270878899,7224872728,7270027613,851286,0,0,0,0,0,0,7224023670,849058,0,0,0,0,0,0
136.214,14845691711,7452174116,7393517595,7451301861,872255,0,0,0,0,0,0,7392648966,868629,0,0,0,0,0,0
137.221,15084007023,7571777178,7512229845,7570890766,886412,0,0,0,0,0,0,7511346985,882860,0,0,0,0,0,0
138.235,15492123008,7774863164,7717259844,7773953219,909945,0,0,0,0,0,0,7716353128,906716,0,0,0,0,0,0
139.242,15702779511,7881151124,7821628387,7880228626,922498,0,0,0,0,0,0,7820709127,919260,0,0,0,0,0,0
140.257,16105363339,8079990046,8025373293,8079044436,945610,0,0,0,0,0,0,8024430423,942870,0,0,0,0,0,0
141.265,16321555932,8190535867,8131020065,8189577137,958730,0,0,0,0,0,0,8130064486,955579,0,0,0,0,0,0
142.279,16721151630,8387778758,8333372872,8386797200,981558,0,0,0,0,0,0,8332393793,979079,0,0,0,0,0,0
143.286,16940344904,8499926169,8440418735,8498931144,995025,0,0,0,0,0,0,8439426744,991991,0,0,0,0,0,0
144.295,17343506924,8699609694,8643897230,8698591594,1018100,0,0,0,0,0,0,8642881688,1015542,0,0,0,0,0,0
145.303,17559433230,8809304400,8750128830,8808273241,1031159,0,0,0,0,0,0,8749100704,1028126,0,0,0,0,0,0
146.316,17937215145,8984087678,8953127467,8983036101,1051577,0,0,0,0,0,0,8952075887,1051580,0,0,0,0,0,0
147.324,18178590888,9118692671,9059898217,9117625314,1067357,0,0,0,0,0,0,9058833898,1064319,0,0,0,0,0,0
148.341,18534404702,9286479164,9247925538,9285392182,1086982,0,0,0,0,0,0,9246839350,1086188,0,0,0,0,0,0
149.350,18797375467,9428073669,9369301798,9426970139,1103530,0,0,0,0,0,0,9368201126,1100672,0,0,0,0,0,0
150.361,19126175110,9580336332,9545838778,9579215176,1121156,0,0,0,0,0,0,9544717662,1121116,0,0,0,0,0,0
151.368,19416173879,9737448275,9678725604,9736308693,1139582,0,0,0,0,0,0,9677588653,1136951,0,0,0,0,0,0
